TIPO,CATEGORIA,SUBCATEGORIA (Español),FAMILIA (Español),Nombre del Producto en Inglés (CALIDAD),Nombre del Producto en Español,Descripción MKT,Características,Cod SAP local,EAN ,Merch Code,Tono,Status 2023
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365037,309978456377,037,Chocolate,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365041,309978695417,041,Castaño Medio,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365043,309978695431,043,Castaño Medio Dorado,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365046,309978695462,046,Castaño Cobrizo Dorado,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365047,309978695479,047,Castaño Medio Calido,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365048,309976623481,048,Borgoña,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365049,309976623498,049,Castaño Rojizo Profundo,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365050,309978695509,050,Castaño Claro Ceniza,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365051,309978695516,051,Castaño Claro,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365054,309978695547,054,Castaño Claro Dorado,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365060,309978695608,060,Rubio Oscuro Cenizo,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365061,309976623610,061,Rubio Oscuro,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365565,309970194352,565,Rojo Frambuesa,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365066,309970194345,660,Rojo Cereza,Regular
Revlon ColorSilk,Coloración,Coloración Permanente,ColorSilk,Colorsilk Beautiful Color ,Coloración permanente sin Amoniaco 3D Color con Keratina,"La tintura de cabello permanente sin amoníaco # 1 en Estados Unidos. 
Para una cobertura del 100% de las canas, color de alta definición y larga duración, brillo y suavidad sedosa.

•	Tecnología de gel de color 3D: proporciona un color multitono de aspecto natural de la raíz a las puntas.
•	Fórmula con queratina
•	Deja el cabello en mejor estado que antes de colorearlo.
FORMULA NUEVA Y MEJORADA PARA UNA MEZCLA DE COLOR ÓPTIMA
•	Fórmula óptima: antigoteo para mejores resultados de color en casa.
•	Color de calidad de salón.
•	Acondicionador ultra hidratante para el control del frizz.
•	Nuevos tonos de alto rendimiento para rubios + rojos. Sin amoníaco.
•	Mantiene la fuerza del cabello después del proceso de color. ","¿Te animás a teñirte vos misma? Te dejamos unos tips para que lo hagas (es muy fácil 😉)
•Paso 1 | Mezclar: Vertir el colorante sin amoníaco en la botella de crema reveladora de color. Agitá hasta que la preparación esté completamente mezclada.
•Paso 2 | Aplicar: Dividir el cabello en 4 secciones iguales. Aplicá la mezcla al área de la raíz en cada separación sin frotar el cuero cabelludo.
•Paso 3 | Esperar: Dejar la mezcla sobre el cabello durante 25 minutos en total. Para cabello gris resistente, dejalo actuar durante 10 minutos adicionales. Para tonos rubios, agregá 20 minutos adicionales al tiempo total de procesamiento.
•Paso 4 | Enjuagar: Agregar un poco de agua tibia al cabello y masajeá suavemente la mezcla de color por el cabello. Enjuague el cabello por completo.
•Paso 5 | Acondicionamiento: Aplicar el acondicionador en crema ultrahidratante después de la aplicación del color. Dejar actuar durante 3 minutos y luego enjuagar con agua tibia.",7248365070,309978695707,070,Rubio Medio Cenizo,Regular
